1.850   2.05   0.599   -0.25   17.54    2.90      0.198    4.639   -11.53    7.68
1.850   2.05   0.599    0.05   23.71    3.54     -3.578    6.067   -10.24    9.82
1.850   2.05   0.599    0.35   23.36    3.83     -5.530    6.619    -3.33   10.30
1.850   2.05   0.599    0.65   17.91    6.52      2.970   10.451    17.41   12.93
1.850   2.05   0.599    0.90   18.16    5.50      0.523    7.509    -3.21   13.14
1.950   2.05   0.534   -0.25   16.26    3.11     -1.315    5.614    -2.37    9.39
1.950   2.05   0.534    0.05   25.34    3.07     -5.077    5.233   -18.18    8.72
1.950   2.05   0.534    0.35   18.59    4.82     -1.047    9.504     8.62   13.30
1.950   2.05   0.534    0.65   15.06    5.23     -2.404   10.140     5.26   14.79
1.950   2.05   0.534    0.90   13.34    6.17      6.873    8.740    -3.01   14.92
2.050   2.05   0.458   -0.60    4.31    6.76      0.000   13.096     0.78   11.93
2.050   2.05   0.458   -0.25    4.94    2.16     -0.552    4.158    -5.82    7.27
2.050   2.05   0.458    0.05   11.47    2.41     -6.010    4.426    -6.39    8.13
2.050   2.05   0.458    0.35   18.03    3.66      6.237    7.311     7.01   10.42
2.050   2.05   0.458    0.65   17.51    5.63     -7.665   12.134     6.90   18.38
2.050   2.05   0.458    0.90   24.82    9.85     18.201   16.405    12.22   29.76
2.150   2.05   0.371   -0.60    4.50    3.39      0.396    7.934     1.10   10.48
2.150   2.05   0.371   -0.25    6.23    1.76      2.744    4.016    -1.51    7.64
2.150   2.05   0.371    0.05    9.08    1.87     -5.911    4.130     1.68    7.93
2.150   2.05   0.371    0.35   11.51    2.53     -2.390    5.374     2.79    9.59
2.150   2.05   0.371    0.65   11.33    3.24    -10.069    7.467    -2.11   17.63
2.150   2.05   0.371    0.90   45.20   10.55     30.957   22.557    14.45   34.19
2.250   2.05   0.274   -0.60    8.67    6.49    -13.506   18.102    18.66   21.52
2.250   2.05   0.274   -0.25    3.59    1.72      1.202    4.568    -1.14   10.17
2.250   2.05   0.274    0.05    6.24    2.00     -2.673    5.332     8.79   11.33
2.250   2.05   0.274    0.35    6.00    3.15     -6.053    8.641   -11.19   17.86
2.250   2.05   0.274    0.65   15.12    5.01     13.096   14.977    40.27   32.95
2.250   2.05   0.274    0.90   57.10   25.75     28.496   65.365   -29.06   92.34
2.350   2.05   0.166   -0.25    3.10    1.58      0.608    6.124    -3.27   13.65
2.350   2.05   0.166    0.35    9.57    2.51     -5.629    8.910    -2.53   18.73
2.350   2.05   0.166    0.65   18.54    6.72     31.028   23.674    20.68   58.13
1.750   2.55   0.556   -0.60    5.91    1.89     0.594     3.210     0.43    5.28
1.750   2.55   0.556   -0.25    6.87    2.27     2.998     4.045     3.80    7.04
1.750   2.55   0.556    0.05    5.04    2.87     2.305     4.313     1.11    7.84
1.750   2.55   0.556    0.35    9.65    2.90     4.228     5.162    -3.75    7.91
1.750   2.55   0.556    0.65    6.09    2.33     0.863     3.026    -6.74    5.71
1.850   2.55   0.492   -0.60    9.62    3.37     4.653     6.548    -0.40   11.06
1.850   2.55   0.492   -0.25   14.69    3.68     3.267     6.873    -9.00   11.95
1.850   2.55   0.492    0.05   16.02    3.59    -0.198     6.435   -11.56   11.51
1.850   2.55   0.492    0.35   13.46    4.24    -1.541     8.825   -19.72   14.69
1.850   2.55   0.492    0.65   14.45    5.31     8.853     9.673    12.61   15.83
1.850   2.55   0.492    0.90   10.00    7.04    -2.432    12.162     0.44   21.37
1.950   2.55   0.419   -0.60    7.90    8.10    -3.833    17.211    -1.88   18.61
1.950   2.55   0.419   -0.25   19.39    3.57   -13.251     7.665    14.85   13.19
1.950   2.55   0.419    0.05   21.16    5.94    11.738    14.086     4.85   21.47
1.950   2.55   0.419    0.35    7.88    5.03    -6.392    11.059    -6.39   17.55
1.950   2.55   0.419    0.65   13.02    5.61    -5.317    12.049    -4.18   18.05
1.950   2.55   0.419    0.90   10.12    5.97     9.065    10.621     9.64   18.78
2.050   2.55   0.336   -0.60   10.83    8.61   -13.845    21.029     6.26   21.96
2.050   2.55   0.336   -0.25   10.70    3.95   -18.399    11.003    26.18   21.23
2.050   2.55   0.336    0.05    9.39    2.38    -2.178     5.006    -6.11   11.27
2.050   2.55   0.336    0.35   16.19    4.32     8.641    10.423     2.59   18.41
2.050   2.55   0.336    0.65    6.67    8.27   -10.112    21.652    -5.93   31.62
2.050   2.55   0.336    0.90   32.76    9.13    14.863    20.181    -4.13   34.08
2.150   2.55   0.243   -0.25    3.74    1.75    -4.808     5.940     9.19   11.76
2.150   2.55   0.243    0.05    7.50    2.81    -1.909     8.089     4.69   17.13
2.150   2.55   0.243    0.35   10.06    3.25    12.275     8.881    10.91   21.27
2.150   2.55   0.243    0.65   16.62    9.34    20.068    31.155    27.37   46.84
